county,id,County.FIPS,abbr,state,autoretdelrate,autoretdelrate_nw,autoretdelrate_wh,autoretdelrate_sub,autoretdelrate_sub_wh,autoretdelrate_sub_nw,autoopen_pct,autoopen_pct_nw,autoopen_pct_wh,autoretopen_pct,autoretopen_pct_nw,autoretopen_pct_wh,poprural_pct,popnonwhite_pct,HHinc_avg,HHinc_avg_nw,HHinc_avg_wh
Lehigh County,42077,42077,PA,Pennsylvania,.0394737,.1125541,.0242915,.1959288,.0178042,.0007153,.3279373,.2178447,.3551477,.36745,.2595597,.3926576,.0792568,.3660011,84151,63506,92305
Luzerne County,42079,42079,PA,Pennsylvania,.0287271,n/a**,.0257097,.1536232,.005848,.0015015,.338276,n/a**,.3482827,.3967972,n/a**,.4062568,.1998486,.1962027,68960,58530,70529
Lycoming County,42081,42081,PA,Pennsylvania,.026455,n/a**,.0267023,.147541,.0152672,0,.3104009,n/a**,.3120879,.4084507,n/a**,.4104396,.362765,.094489,67489,36574,69461
McKean County,42083,42083,PA,Pennsylvania,.0332103,n/a**,.0346154,n/a*,n/a*,0,.3745819,n/a**,.373913,.451505,n/a**,.4504348,.635374,.0651342,61911,101430,61048
Mercer County,42085,42085,PA,Pennsylvania,.0265734,n/a**,.0259366,.1440678,.0096154,.0020284,.3666282,n/a**,.3719807,.4093533,n/a**,.4154589,.4448893,.0995907,63746,38886,65713
Mifflin County,42087,42087,PA,Pennsylvania,.0408163,n/a**,.0409556,n/a*,n/a*,0,.3289474,n/a**,.3293651,.3855263,n/a**,.3862434,.5046699,.0399896,59587,56055,59659
Monroe County,42089,42089,PA,Pennsylvania,.0436681,.0530973,.0355619,.1928251,.0334928,0,.3807721,.379845,.3902743,.4284633,.4302326,.4345387,.3835388,.3501684,78152,82883,76285
Montgomery County,42091,42091,PA,Pennsylvania,.0137847,.0390244,.0124004,.1167315,.0046656,.0013242,.3384048,.3003356,.3417177,.370641,.3422819,.3727453,.0293371,.2489488,124717,103598,130133
Montour County,42093,42093,PA,Pennsylvania,.0082645,n/a**,.0082645,n/a*,n/a*,0,.3101045,n/a**,.3101045,.4181185,n/a**,.4181185,.5376909,.0830327,80783,134613,76645
Northampton County,42095,42095,PA,Pennsylvania,.0313765,n/a**,.0323102,.1733746,.0149254,.0007587,.3645471,n/a**,.3695364,.4009405,n/a**,.4066225,.127684,.2410083,89577,72113,93671
Northumberland County,42097,42097,PA,Pennsylvania,.0278746,n/a**,.0278746,.1505376,.0212766,0,.3340533,n/a**,.3340533,.4110871,n/a**,.4110871,.3486057,.0766773,63208,41507,63937
Perry County,42099,42099,PA,Pennsylvania,.027933,n/a**,.027933,.1428571,.0192308,0,.3930943,n/a**,.3930943,.4741036,n/a**,.4741036,.8849877,.0442906,74190,70652,74288
Philadelphia County,42101,42101,PA,Pennsylvania,.0395711,.0544928,.015855,.1477412,.0108696,.0011102,.2314859,.2153314,.2589696,.2831141,.2746139,.2982486,0,.6597481,69025,52409,94634
Pike County,42103,42103,PA,Pennsylvania,.0340314,n/a*,.0225806,.2,.0172414,0,.3402705,n/a*,.3366961,.3933403,n/a*,.3871374,.7076121,.1929259,82340,95159,80151
Potter County,42105,42105,PA,Pennsylvania,.0245902,n/a**,.0245902,n/a*,n/a*,0,.3874539,n/a**,.3874539,.4464945,n/a**,.4464945,1,.0337722,56226,56735,56217
Schuylkill County,42107,42107,PA,Pennsylvania,.0316249,n/a**,.0316249,.1477273,.015625,.0016313,.3497778,n/a**,.3497778,.4048889,n/a**,.4048889,.3646123,.0942372,63833,43755,64944
Snyder County,42109,42109,PA,Pennsylvania,.0225225,n/a**,.0184332,n/a*,n/a*,0,.3291139,n/a**,.3278085,.3996383,n/a**,.39779,.6682031,.0492759,69966,90670,69530
Somerset County,42111,42111,PA,Pennsylvania,.0228471,n/a*,.0228873,.1621622,.0144928,0,.4257679,n/a*,.4271012,.4837884,n/a*,.4854202,.7080214,n/a**,67581,46735,68108
Sullivan County,42113,42113,PA,Pennsylvania,.0322581,n/a**,.0322581,n/a*,n/a*,n/a*,.3918919,n/a**,.3918919,.4189189,n/a**,.4189189,1,.071232,62082,42453,62639
Susquehanna County,42115,42115,PA,Pennsylvania,.0186567,n/a**,.0186567,n/a*,n/a*,0,.3587302,n/a**,.3587302,.4238095,n/a**,.4238095,.8402989,.0365506,69911,53155,70355
Tioga County,42117,42117,PA,Pennsylvania,.02,n/a**,.02,n/a*,n/a*,0,.3453608,n/a**,.3453608,.4295533,n/a**,.4295533,.9010981,.0377674,63777,70012,63621
Union County,42119,42119,PA,Pennsylvania,.0271739,n/a**,.0228571,n/a*,n/a*,0,.28,n/a**,.2797619,.3447619,n/a**,.343254,.4281487,.1576451,75371,60411,76143
Venango County,42121,42121,PA,Pennsylvania,.0234604,n/a**,.0234604,n/a*,0,.0042373,.381579,n/a**,.381579,.4460526,n/a**,.4460526,.5475593,.0406866,60941,61138,60936
Warren County,42123,42123,PA,Pennsylvania,.0152672,n/a**,.0152672,n/a*,n/a*,0,.3801653,n/a**,.3801653,.4330578,n/a**,.4330578,.5504245,.032022,63033,112985,62188
Washington County,42125,42125,PA,Pennsylvania,.0261682,n/a**,.0261845,.1535433,.0079681,.0009091,.4144869,n/a**,.4146762,.4601897,n/a**,.4604317,.3082475,.0804308,84968,80171,85280
Wayne County,42127,42127,PA,Pennsylvania,.0137457,n/a**,.0137457,n/a*,n/a*,0,.3219645,n/a**,.3219645,.3956344,n/a**,.3956344,.8809398,.0924208,68249,81795,67682
Westmoreland County,42129,42129,PA,Pennsylvania,.0178077,n/a**,.0178359,.0977918,.0229592,.0027503,.393304,n/a**,.3938859,.4438767,n/a**,.4444248,.253636,.064804,77136,71605,77407
Wyoming County,42131,42131,PA,Pennsylvania,.0125786,n/a**,.0125786,n/a*,n/a*,0,.3461539,n/a**,.3461539,.4076923,n/a**,.4076923,.8345593,.043026,71356,61811,71599
York County,42133,42133,PA,Pennsylvania,.0226811,.1016949,.0211219,.1512195,.0105042,0,.3728983,.1807692,.3801334,.4192078,.2192308,.4266864,.2472044,.1724641,83566,59436,86923
Bristol County,44001,44001,RI,Rhode Island,.015625,n/a**,.015625,n/a*,0,0,.3179348,n/a**,.3179348,.3464674,n/a**,.3464674,.0114286,.0774847,108279,98152,108888
Kent County,44003,44003,RI,Rhode Island,.0221198,n/a**,.0221198,.1484375,.0172414,.0012771,.3523946,n/a**,.3527728,.3849178,n/a**,.3853309,.0798637,.1205534,89183,93908,88763
Newport County,44005,44005,RI,Rhode Island,.0309917,n/a**,.0309917,.2363636,.0147059,.0027701,.3201175,n/a**,.3203527,.3524229,n/a**,.3526818,.1209222,.1474401,112309,96090,114409
Providence County,44007,44007,RI,Rhode Island,.0326569,.0483871,.0235401,.1648352,.0195382,.000978,.2898521,.2197373,.326564,.3254845,.2605609,.3591549,.0550883,.3987272,74206,57531,82299
Washington County,44009,44009,RI,Rhode Island,.0231924,n/a**,.0234483,.1891892,.019802,.0017921,.3348236,n/a**,.3345053,.3631396,n/a**,.3631341,.3082321,.1001117,112267,88066,114086
Abbeville County,45001,45001,SC,South Carolina,.0854701,n/a**,.0707071,n/a*,n/a*,0,.1901042,n/a**,.1904762,.2942708,n/a**,.2886905,.7857733,.3115545,51486,37270,57782
Aiken County,45003,45003,SC,South Carolina,.0566219,n/a*,.0481144,.2142857,.0095238,0,.3002137,n/a*,.3118544,.3646724,n/a*,.3733399,.3699898,.3405293,70625,52675,77915
Allendale County,45005,45005,SC,South Carolina,.1590909,.1627907,n/a**,n/a*,n/a*,n/a*,.203252,.2155172,n/a**,.3495935,.362069,n/a**,.6825991,.7775125,38401,32503,56395
Anderson County,45007,45007,SC,South Carolina,.0581916,n/a**,.0547945,.2114695,.0251046,0,.2503106,n/a**,.2545083,.3406832,n/a**,.3422933,.3792578,.231138,69079,51129,73963
Bamberg County,45009,45009,SC,South Carolina,.0933333,.1129032,n/a*,n/a*,n/a*,n/a*,.248731,.2235294,n/a*,.3705584,.3529412,n/a*,.5450678,.6428082,47509,36824,64624
Barnwell County,45011,45011,SC,South Carolina,.0833333,0,n/a*,.2222222,n/a*,0,.2861446,.2463768,n/a*,.4216867,.3768116,n/a*,.8254277,.4946007,48742,35532,60303
Beaufort County,45013,45013,SC,South Carolina,.0315091,.0943396,.0173536,.1699029,.0152284,0,.3341877,.3058824,.3345664,.3838513,.4078431,.377312,.1964643,.3226824,92193,59381,102481
Berkeley County,45015,45015,SC,South Carolina,.0548909,.1168831,.0457413,.2064897,.019544,.0025806,.3703474,.2872928,.3734088,.4364144,.4143646,.4448373,.2895363,.3676947,78381,58786,87889
Calhoun County,45017,45017,SC,South Carolina,.1707317,n/a**,n/a*,n/a*,n/a*,n/a*,.2777778,n/a**,n/a*,.3989899,n/a**,n/a*,1,.4622443,60797,50922,67844
Charleston County,45019,45019,SC,South Carolina,.0492063,.097493,.0304225,.2236842,.0091116,.0006456,.3068529,.2760314,.3173715,.3617052,.345776,.3648424,.1088093,.3519001,96716,55594,114533
Cherokee County,45021,45021,SC,South Carolina,.0590062,n/a**,.0507937,.1818182,.0135135,0,.2396963,n/a**,.2424581,.3438178,n/a**,.347486,.6104947,.2708116,52714,34562,58579
Chester County,45023,45023,SC,South Carolina,.0949721,n/a*,.1176471,.2615385,n/a*,0,.1780303,n/a*,.2,.3352273,n/a*,.3448276,.7178335,.4124234,51811,41235,58406
Chesterfield County,45025,45025,SC,South Carolina,.0611111,n/a**,.0377358,.1639344,n/a*,.0135135,.1901408,n/a**,.2023121,.3116197,n/a**,.3063584,.7376642,.3944681,51767,39298,58819
Clarendon County,45027,45027,SC,South Carolina,.0963303,n/a*,n/a*,.3278688,.0175439,0,.2937743,n/a*,n/a*,.4124514,n/a*,n/a*,.8570816,.5247082,52668,39511,65027
Colleton County,45029,45029,SC,South Carolina,.0669145,.0333333,.0487805,.2207792,.015625,0,.3255814,.3225806,.3184358,.4401993,.483871,.452514,.7556824,.4349446,51053,38654,59448
Darlington County,45031,45031,SC,South Carolina,.0939948,.0930233,.1007194,.2447552,.0117647,0,.2333333,.3020833,.2016632,.3387387,.4375,.2806653,.5776415,.4529056,51122,29594,65304
Dillon County,45033,45033,SC,South Carolina,.0718563,.0729167,n/a*,.24,n/a*,0,.2399103,.2272727,n/a*,.3632287,.3484848,n/a*,.6950596,.5421593,43942,33207,54372
Dorchester County,45035,45035,SC,South Carolina,.0477477,n/a*,.0466507,.1962264,.0045455,0,.3729622,n/a*,.3865591,.4369781,n/a*,.4462366,.1948299,.3670781,84182,63508,94631
Edgefield County,45037,45037,SC,South Carolina,.0675676,n/a**,.0412371,.2542373,n/a*,0,.317029,n/a**,.3807339,.3985507,n/a**,.4449541,.733111,.4350555,69741,47123,83911
Fairfield County,45039,45039,SC,South Carolina,.0972222,.1041667,n/a*,n/a*,n/a*,0,.2973761,.2863436,n/a*,.4110787,.4185022,n/a*,.7831441,.6200687,54010,46611,64150
Florence County,45041,45041,SC,South Carolina,.0847255,.1085714,.0842105,.2401434,.0228571,0,.2672225,.2129278,.276824,.3584906,.3193916,.3969957,.3851846,.4862875,71363,51121,87380
Georgetown County,45043,45043,SC,South Carolina,.0600962,n/a**,.025,.2222222,.0273973,.0040984,.2815534,n/a**,.3073684,.3636364,n/a**,.3368421,.4151734,.3631524,71010,42565,84429
Greenville County,45045,45045,SC,South Carolina,.0503104,n/a**,.042114,.2146051,.0110701,.0016234,.2888759,n/a**,.2989458,.352459,n/a**,.360241,.1260568,.3190137,81375,61654,88740
Greenwood County,45047,45047,SC,South Carolina,.0724638,n/a**,.0447761,.2616822,.0229885,0,.254902,n/a**,.2909897,.3609626,n/a**,.3899557,.3975252,n/a**,60070,51120,65701
Hampton County,45049,45049,SC,South Carolina,.0571429,.0384615,.0566038,n/a*,n/a*,0,.3115265,.288,.32,.4330218,.408,.424,.7847321,.5909022,43009,34116,54219
Horry County,45051,45051,SC,South Carolina,.0402156,n/a**,.0401674,.1918977,.0130548,.0012821,.3235294,n/a**,.3262845,.3878778,n/a**,.3907154,.3037569,.2253833,65575,43961,70185
Jasper County,45053,45053,SC,South Carolina,.079602,.0681818,n/a*,.2222222,n/a*,0,.3547009,.342723,n/a*,.4209402,.4037559,n/a*,.666707,.5779929,58336,40721,75650
Kershaw County,45055,45055,SC,South Carolina,.0516854,n/a*,.0430464,.2075472,.0107527,0,.2691976,n/a*,.3036437,.3761864,n/a*,.4008097,.5768028,.3129955,62244,50989,66550
Lancaster County,45057,45057,SC,South Carolina,.0577508,n/a**,.0590062,.2098765,.0266667,0,.2101911,n/a**,.2152256,.2957234,n/a**,.2988722,.4995434,.2995701,85008,97907,80730
Laurens County,45059,45059,SC,South Carolina,.0935829,n/a**,.0731707,.2677165,0,.00625,.2331113,n/a**,.2371134,.3444339,n/a**,.353461,.6419436,.3212228,55429,37767,64007
Lee County,45061,45061,SC,South Carolina,.1428571,.1573034,n/a*,n/a*,n/a*,n/a*,.2690763,.2640693,n/a*,.3815261,.3722944,n/a*,.7195109,.6766443,45875,34293,65662
Lexington County,45063,45063,SC,South Carolina,.0495643,.173913,.0455874,.2171582,.0141243,.0045086,.3126054,.2302632,.3142987,.3827993,.2960526,.3838659,.2527602,.2564976,75431,57776,80140
McCormick County,45065,45065,SC,South Carolina,.1304348,n/a*,n/a*,n/a*,n/a*,n/a*,.2288136,n/a*,n/a*,.3728814,n/a*,n/a*,1,.5001041,57950,41756,70321
Marion County,45067,45067,SC,South Carolina,.1117647,.1089109,n/a*,.3,n/a*,0,.2073922,.2067797,n/a*,.338809,.3322034,n/a*,.6075252,.613681,50693,38753,67985
Marlboro County,45069,45069,SC,South Carolina,.1030303,.1382114,n/a*,.2758621,n/a*,0,.2354369,.2147651,n/a*,.3907767,.3993289,n/a*,.5504787,.6082341,45307,37015,56054
Newberry County,45071,45071,SC,South Carolina,.0580913,n/a*,.0560748,.1733333,.0192308,0,.2534562,n/a*,.2530864,.3640553,n/a*,.3240741,.6784952,.4008616,57692,39881,67916
Oconee County,45073,45073,SC,South Carolina,.0622407,n/a**,.0630252,.2761905,.0114943,0,.2771982,n/a**,.2774829,.352459,n/a**,.3540561,.649213,.1585092,64241,42353,66893
Orangeburg County,45075,45075,SC,South Carolina,.119349,.1331658,.09375,.3186813,.0538462,.0041494,.2748368,.277439,.2386364,.3843365,.3841463,.3522727,.6377769,.6702096,47034,36849,66241
Pickens County,45077,45077,SC,South Carolina,.0438472,n/a**,.0442225,.1704545,.008,0,.2651326,n/a**,.2685044,.3491746,n/a**,.3532414,.3579229,.1442967,67183,55651,68789
Richland County,45079,45079,SC,South Carolina,.0669257,.0920437,.0343137,.2115385,.0176817,.0026525,.3046368,.2933294,.2980057,.3701362,.3655695,.3458689,.0907039,.5809695,72184,54294,93664
Saluda County,45081,45081,SC,South Carolina,.0638298,n/a**,0,n/a*,n/a*,0,.253112,n/a**,.3125,.373444,n/a**,.4375,.805283,.4205133,58014,39902,67822
Spartanburg County,45083,45083,SC,South Carolina,.0687601,.175,.0554765,.2411642,.0211082,.0020263,.2616536,.1684211,.2852972,.3462498,.2631579,.3665074,.2743232,.3199199,69330,53707,75683
Sumter County,45085,45085,SC,South Carolina,.0728376,.0866667,n/a*,.2272727,.0189873,0,.2800708,.2568578,n/a*,.3808962,.3690773,n/a*,.3196564,.551412,59762,48942,71373
Union County,45087,45087,SC,South Carolina,.0810811,n/a*,.0833333,n/a*,n/a*,0,.1927438,n/a*,.1893764,.324263,n/a*,.3210162,.6535686,.3517942,52916,44683,57142
Williamsburg County,45089,45089,SC,South Carolina,.1169591,.12,n/a*,.2739726,n/a*,0,.218894,.2151899,n/a*,.3801843,.3860759,n/a*,.819365,.68796,46239,40630,56805
York County,45091,45091,SC,South Carolina,.0374243,n/a**,.0349406,.1798781,.0208955,.0017331,.3103667,n/a**,.3109578,.3815985,n/a**,.3759618,.2295498,.3012061,86505,60622,95405
Aurora County,46003,46003,SD,South Dakota,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,.1177963,74162,59653,75574
Beadle County,46005,46005,SD,South Dakota,.0241935,n/a**,.0241935,n/a*,n/a*,0,.3581081,n/a**,.3581081,.4155405,n/a**,.4155405,.2736521,.224502,62290,45323,65580
Bennett County,46007,46007,SD,South Dakota,n/a*,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,1,.6639511,55926,46451,63178
Bon Homme County,46009,46009,SD,South Dakota,0,n/a**,0,n/a*,n/a*,n/a*,.3020833,n/a**,.3020833,.40625,n/a**,.40625,1,.1310088,63872,97672,62728
Brookings County,46011,46011,SD,South Dakota,.0182927,n/a**,.0182927,n/a*,n/a*,0,.3028953,n/a**,.3049327,.3652561,n/a**,.367713,.2966682,.0953883,71335,50422,72882
Brown County,46013,46013,SD,South Dakota,.0044053,n/a**,.0044248,n/a*,n/a*,0,.3395904,n/a**,.3431543,.387372,n/a**,.3916811,.2889053,.1227858,75524,41317,78915
Brule County,46015,46015,SD,South Dakota,.0277778,n/a**,.0277778,n/a*,n/a*,n/a*,.3333333,n/a**,.3333333,.4,n/a**,.4,1,.1552511,74483,95352,71123
Buffalo County,46017,46017,SD,South Dakota,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,1,.8772528,39854,37149,49158
Butte County,46019,46019,SD,South Dakota,0,n/a**,0,n/a*,n/a*,0,.4013158,n/a**,.4013158,.4605263,n/a**,.4605263,.4817013,.0839147,63626,23195,66320
Campbell County,46021,46021,SD,South Dakota,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,.010453,90701,60550,90793
Charles Mix County,46023,46023,SD,South Dakota,.0625,n/a*,.0909091,n/a*,n/a*,n/a*,.2794118,n/a*,.3166667,.3382353,n/a*,.35,1,.369863,60837,36472,68022
Clark County,46025,46025,SD,South Dakota,0,n/a**,0,n/a*,n/a*,n/a*,.18,n/a**,.18,.22,n/a**,.22,1,.0609856,72269,47893,73005
Clay County,46027,46027,SD,South Dakota,.0144928,n/a**,.0144928,n/a*,n/a*,0,.3511905,n/a**,.3511905,.4107143,n/a**,.4107143,.2432199,.1229443,69188,23620,74759
Codington County,46029,46029,SD,South Dakota,0,n/a**,0,n/a*,n/a*,0,.2918455,n/a**,.2918455,.360515,n/a**,.360515,.22463,.0702318,69473,68894,69503
Corson County,46031,46031,SD,South Dakota,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,1,.7092131,53541,33770,83874
Custer County,46033,46033,SD,South Dakota,.0243902,n/a**,.025641,n/a*,n/a*,n/a*,.3300971,n/a**,.3402062,.3883495,n/a**,.3917526,1,.0945993,66094,53565,67142
Davison County,46035,46035,SD,South Dakota,.0145985,n/a**,.0145985,n/a*,n/a*,0,.3064067,n/a**,.3064067,.3788301,n/a**,.3788301,.2332342,.0899955,66661,40958,68858
Day County,46037,46037,SD,South Dakota,.030303,n/a**,.0384615,n/a*,n/a*,n/a*,.2359551,n/a**,.2253521,.3707865,n/a**,.3661972,1,.1382129,64389,37059,68145
Deuel County,46039,46039,SD,South Dakota,.03125,n/a**,.03125,n/a*,n/a*,n/a*,.2948718,n/a**,.2948718,.4102564,n/a**,.4102564,1,.0318161,68565,70755,68493
Dewey County,46041,46041,SD,South Dakota,.2592593,.2608696,n/a*,n/a*,n/a*,n/a*,.2531646,.2461538,n/a*,.3291139,.3384615,n/a*,.6408225,.798235,55560,45408,78852
Douglas County,46043,46043,SD,South Dakota,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,.052901,71895,65715,72218
Edmunds County,46045,46045,SD,South Dakota,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,.0327411,79393,36627,79808
Fall River County,46047,46047,SD,South Dakota,.04,n/a**,.04,n/a*,n/a*,n/a*,.2751678,n/a**,.2751678,.3355705,n/a**,.3355705,.4995771,.1511662,59325,62925,58922
Faulk County,46049,46049,SD,South Dakota,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,.0499569,69215,n/a**,69215
Grant County,46051,46051,SD,South Dakota,0,n/a**,0,n/a*,n/a*,n/a*,.2846154,n/a**,.2846154,.3769231,n/a**,.3769231,.5536976,.0727449,73392,62524,73695
Gregory County,46053,46053,SD,South Dakota,0,n/a**,0,n/a*,n/a*,n/a*,.2539683,n/a**,.2539683,.3015873,n/a**,.3015873,1,.1202095,62787,34866,65187
Haakon County,46055,46055,SD,South Dakota,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,.0629203,55996,62622,55930
Hamlin County,46057,46057,SD,South Dakota,0,n/a**,0,n/a*,n/a*,n/a*,.2368421,n/a**,.2368421,.3421053,n/a**,.3421053,1,.0628333,75699,65883,76301
Hand County,46059,46059,SD,South Dakota,.0454545,n/a**,.0454545,n/a*,n/a*,n/a*,.2758621,n/a**,.2758621,.3793103,n/a**,.3793103,1,.0215086,72430,43029,72763
Hanson County,46061,46061,SD,South Dakota,.04,n/a**,.04,n/a*,n/a*,n/a*,.2467532,n/a**,.2467532,.3116883,n/a**,.3116883,1,.0038269,74169,71000,74193
Harding County,46063,46063,SD,South Dakota,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,.0900076,75776,19825,76187
Hughes County,46065,46065,SD,South Dakota,.0352941,n/a**,.0246914,n/a*,n/a*,0,.2868217,n/a**,.2788845,.3294574,n/a**,.3227092,.2527318,.1732417,78049,38353,82803
Hutchinson County,46067,46067,SD,South Dakota,.0526316,n/a**,.0526316,n/a*,n/a*,n/a*,.2352941,n/a**,.2372881,.3193277,n/a**,.3220339,1,.052905,70199,84433,69941
Hyde County,46069,46069,SD,South Dakota,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,.1525169,70770,62473,71799
Jackson County,46071,46071,SD,South Dakota,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,1,.6087618,42921,39611,45069
Jerauld County,46073,46073,SD,South Dakota,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,.0384426,86291,53306,87561
Jones County,46075,46075,SD,South Dakota,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,.0136054,52820,24040,53552
Kingsbury County,46077,46077,SD,South Dakota,0,n/a**,0,n/a*,n/a*,n/a*,.3285714,n/a**,.3285714,.3857143,n/a**,.3857143,1,.0308033,69980,54280,70287
Lake County,46079,46079,SD,South Dakota,0,n/a**,0,n/a*,n/a*,0,.327381,n/a**,.327381,.3928571,n/a**,.3928571,.44875,.0644982,79805,82211,79705
Lawrence County,46081,46081,SD,South Dakota,.0062893,n/a**,.0064516,n/a*,n/a*,0,.374677,n/a**,.375,.4082687,n/a**,.4095745,.3688426,.0893239,71391,39714,73259
Lincoln County,46083,46083,SD,South Dakota,.012285,n/a**,.012285,n/a*,n/a*,0,.4084351,n/a**,.4084351,.4517203,n/a**,.4517203,.2926519,.0665222,109824,120275,109432
Lyman County,46085,46085,SD,South Dakota,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,1,.43939,60510,42287,69680
McCook County,46087,46087,SD,South Dakota,.0555556,n/a**,.0555556,n/a*,n/a*,n/a*,.2527473,n/a**,.2527473,.3846154,n/a**,.3846154,1,.0593359,71858,41546,74034
McPherson County,46089,46089,SD,South Dakota,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,.0482234,61829,64907,61783
Marshall County,46091,46091,SD,South Dakota,0,n/a**,0,n/a*,n/a*,n/a*,.2666667,n/a**,.2592593,.35,n/a**,.3518519,1,.178141,74594,50884,77289
Meade County,46093,46093,SD,South Dakota,.0255102,n/a**,.0260417,n/a*,n/a*,0,.3922018,n/a**,.3906977,.4472477,n/a**,.444186,.3799638,.1224475,70606,56831,72031
Mellette County,46095,46095,SD,South Dakota,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,1,.5951338,41601,25341,56112
Miner County,46097,46097,SD,South Dakota,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,.0480036,64339,36428,65196
Minnehaha County,46099,46099,SD,South Dakota,.0225505,n/a**,.0228346,.1870504,.0097087,.0010627,.3455118,n/a**,.3500485,.4034646,n/a**,.4092527,.136362,.1858966,73636,50377,77128
Moody County,46101,46101,SD,South Dakota,.0731707,n/a**,.0731707,n/a*,n/a*,n/a*,.300885,n/a**,.300885,.3628319,n/a**,.3628319,1,.2304027,73255,62023,75800
Oglala Lakota County,46102,46102,SD,South Dakota,.0384615,.0384615,n/a**,n/a*,n/a*,n/a*,.2173913,.2173913,n/a**,.2717391,.2717391,n/a**,.7997939,.957098,43132,41997,68227
Pennington County,46103,46103,SD,South Dakota,.0208333,n/a**,.0209424,.1444445,.0252101,0,.3358012,n/a**,.3392473,.4034902,n/a**,.4080645,.208018,.1997959,77041,43254,82169
Perkins County,46105,46105,SD,South Dakota,0,n/a**,0,n/a*,n/a*,n/a*,.1774193,n/a**,.1774193,.3064516,n/a**,.3064516,1,.0447196,73612,47860,74655
Potter County,46107,46107,SD,South Dakota,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,.0726569,71638,59227,71828
Roberts County,46109,46109,SD,South Dakota,.0188679,0,.05,n/a*,n/a*,n/a*,.2550336,.2413793,.2741936,.3557047,.3793103,.3225806,1,.4312105,68604,50640,76454
Sanborn County,46111,46111,SD,South Dakota,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,.0577889,75435,55172,76299
Spink County,46115,46115,SD,South Dakota,0,n/a**,0,n/a*,n/a*,n/a*,.375,n/a**,.375,.4423077,n/a**,.4423077,1,.0623567,80654,43718,81676
Stanley County,46117,46117,SD,South Dakota,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,.4251517,.1568235,86935,73488,89226
Sully County,46119,46119,SD,South Dakota,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,.0458302,97635,42617,98825
Todd County,46121,46121,SD,South Dakota,.1,.1,n/a**,n/a*,n/a*,n/a*,.1914894,.1914894,n/a**,.212766,.212766,n/a**,1,.9178001,37546,32937,64161
Tripp County,46123,46123,SD,South Dakota,.05,n/a**,.05,n/a*,n/a*,n/a*,.3736264,n/a**,.3820225,.4395604,n/a**,.4494382,.4849398,.1834309,59374,31222,63353
Turner County,46125,46125,SD,South Dakota,0,n/a**,0,n/a*,n/a*,n/a*,.2781955,n/a**,.2781955,.3834586,n/a**,.3834586,1,.0450145,68802,39875,69670
Union County,46127,46127,SD,South Dakota,.02,n/a**,.02,n/a*,n/a*,0,.3333333,n/a**,.3333333,.3787879,n/a**,.3787879,.6139315,.0745865,94387,110622,93553
